Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
23.7,1185.0,85.4556
23.8,1190.0,85.2014
23.9,1195.0,84.9391
24.0,1200.0,84.6878
24.1,1205.0,84.4356
24.2,1210.0,84.1812
24.3,1215.0,83.924
24.4,1220.0,83.6672
24.5,1225.0,83.4046
24.6,1230.0,83.152
24.7,1235.0,82.8923
24.8,1240.0,82.6418
24.9,1245.0,82.3842
25.0,1250.0,82.1207
25.1,1255.0,81.8532
25.2,1260.0,81.5932
25.3,1265.0,81.3322
25.4,1270.0,81.0775
25.5,1275.0,80.8154
25.6,1280.0,80.5509
25.7,1285.0,80.2844
25.8,1290.0,80.0197
25.9,1295.0,79.7486
26.0,1300.0,79.4953
26.1,1305.0,79.2321
26.2,1310.0,78.9648
26.3,1315.0,78.7002
26.4,1320.0,78.4262
26.5,1325.0,78.1583
26.6,1330.0,77.8873
26.7,1335.0,77.6265
26.8,1340.0,77.3462
26.9,1345.0,77.0756
27.0,1350.0,76.804
27.1,1355.0,76.5168
27.2,1360.0,76.245
27.3,1365.0,75.9756
27.4,1370.0,75.7023
27.5,1375.0,75.4271
27.6,1380.0,75.1545
27.7,1385.0,74.8564
27.8,1390.0,74.5767
27.9,1395.0,74.2962
28.0,1400.0,74.0208
28.1,1405.0,73.7386
28.2,1410.0,73.4656
28.3,1415.0,73.1598
28.4,1420.0,72.8698
28.5,1425.0,72.5893
28.6,1430.0,72.3013
28.7,1435.0,72.0318
28.8,1440.0,71.7539
28.9,1445.0,71.4519
29.0,1450.0,71.1495
29.1,1455.0,70.8529
29.2,1460.0,70.5557
29.3,1465.0,70.2769
29.4,1470.0,69.9961
29.5,1475.0,69.7114
29.6,1480.0,69.4074
29.7,1485.0,69.111
29.8,1490.0,68.8163
29.9,1495.0,68.5243
30.0,1500.0,68.2361
30.1,1505.0,67.9451
30.2,1510.0,67.649
30.3,1515.0,67.3427
30.4,1520.0,67.0366
30.5,1525.0,66.739
30.6,1530.0,66.4491
30.7,1535.0,66.1551
30.8,1540.0,65.8652
30.9,1545.0,65.5815
31.0,1550.0,65.2882
31.1,1555.0,64.9801
31.2,1560.0,64.6826
31.3,1565.0,64.3802
31.4,1570.0,64.0959
31.5,1575.0,63.8155
31.6,1580.0,63.5411
31.7,1585.0,63.2667
31.8,1590.0,62.9901
31.9,1595.0,62.7074
32.0,1600.0,62.4227
32.1,1605.0,62.1266
32.2,1610.0,61.8458
32.3,1615.0,61.5673
32.4,1620.0,61.2889
32.5,1625.0,61.0157
32.6,1630.0,60.746
32.7,1635.0,60.4801
32.8,1640.0,60.2046
32.9,1645.0,59.9332
33.0,1650.0,59.6604
33.1,1655.0,59.3964
33.2,1660.0,59.1334
33.3,1665.0,58.8699
33.4,1670.0,58.6152
33.5,1675.0,58.3543
33.6,1680.0,58.0989
33.7,1685.0,57.8325
33.8,1690.0,57.5719
33.9,1695.0,57.3078
34.0,1700.0,57.0451
34.1,1705.0,56.778
34.2,1710.0,56.5145
34.3,1715.0,56.2572
34.4,1720.0,56.0016
34.5,1725.0,55.7434
34.6,1730.0,55.4899
34.7,1735.0,55.2429
34.8,1740.0,54.9951
34.9,1745.0,54.7448
35.0,1750.0,54.4961
35.1,1755.0,54.2521
35.2,1760.0,54.003
35.3,1765.0,53.7538
35.4,1770.0,53.5077
35.5,1775.0,53.2619
35.6,1780.0,53.0146
35.7,1785.0,52.766
35.8,1790.0,52.5182
35.9,1795.0,52.272
36.0,1800.0,52.0252
36.1,1805.0,51.7426
36.2,1810.0,51.4813
36.3,1815.0,51.2259
36.4,1820.0,50.9695
36.5,1825.0,50.7049
36.6,1830.0,50.4421
36.7,1835.0,50.1861
36.8,1840.0,49.9289
36.9,1845.0,49.6689
37.0,1850.0,49.4106
37.1,1855.0,49.156
37.2,1860.0,48.902
37.3,1865.0,48.6518
37.4,1870.0,48.3998
37.5,1875.0,48.1451
37.6,1880.0,47.8881
37.7,1885.0,47.6337
37.8,1890.0,47.3793
37.9,1895.0,47.12
38.0,1900.0,46.8589
38.1,1905.0,46.5971
38.2,1910.0,46.3374
38.3,1915.0,46.0691
38.4,1920.0,45.7948
38.5,1925.0,45.5328
38.6,1930.0,45.2716
38.7,1935.0,45.0119
38.8,1940.0,44.7475
38.9,1945.0,44.4831
39.0,1950.0,44.22
39.1,1955.0,43.9562
39.2,1960.0,43.6952
39.3,1965.0,43.4305
39.4,1970.0,43.1655
39.5,1975.0,42.9013
39.6,1980.0,42.6412
39.7,1985.0,42.3801
39.8,1990.0,42.1187
39.9,1995.0,41.8577
40.0,2000.0,41.5941
40.1,2005.0,41.3299
40.2,2010.0,41.0615
40.3,2015.0,40.7939
40.4,2020.0,40.5261
40.5,2025.0,40.2605
40.6,2030.0,39.995
40.7,2035.0,39.7291
40.8,2040.0,39.4608
40.9,2045.0,39.1932
41.0,2050.0,38.927
41.1,2055.0,38.6601
41.2,2060.0,38.3932
41.3,2065.0,38.1268
41.4,2070.0,37.8572
41.5,2075.0,37.5854
41.6,2080.0,37.3146
41.7,2085.0,37.0457
41.8,2090.0,36.7751
41.9,2095.0,36.505
42.0,2100.0,36.2356
42.1,2105.0,35.9645
42.2,2110.0,35.693
42.3,2115.0,35.4217
42.4,2120.0,35.1505
42.5,2125.0,34.8787
42.6,2130.0,34.6064
42.7,2135.0,34.3339
42.8,2140.0,34.06
42.9,2145.0,33.7865
43.0,2150.0,33.5133
43.1,2155.0,33.2393
43.2,2160.0,32.9663
43.3,2165.0,32.6928
43.4,2170.0,32.4188
43.5,2175.0,32.1433
43.6,2180.0,31.8685
43.7,2185.0,31.5937
43.8,2190.0,31.3203
43.9,2195.0,31.044
44.0,2200.0,30.7682
44.1,2205.0,30.492
44.2,2210.0,30.2167
44.3,2215.0,29.9399
44.4,2220.0,29.6634
44.5,2225.0,29.386
44.6,2230.0,29.1102
44.7,2235.0,28.834
44.8,2240.0,28.559
44.9,2245.0,28.2846
45.0,2250.0,28.0087
45.1,2255.0,27.732
45.2,2260.0,27.4557
45.3,2265.0,27.1802
45.4,2270.0,26.9057
45.5,2275.0,26.6306
45.6,2280.0,26.3543
45.7,2285.0,26.0784
45.8,2290.0,25.8028
45.9,2295.0,25.5286
46.0,2300.0,25.2549
46.1,2305.0,24.9813
46.2,2310.0,24.7069
46.3,2315.0,24.4324
46.4,2320.0,24.1587
46.5,2325.0,23.886
46.6,2330.0,23.6117
46.7,2335.0,23.337
46.8,2340.0,23.0627
46.9,2345.0,22.7897
47.0,2350.0,22.5189
47.1,2355.0,22.2481
47.2,2360.0,21.9769
47.3,2365.0,21.7046
47.4,2370.0,21.4309
47.5,2375.0,21.1586
47.6,2380.0,20.889
47.7,2385.0,20.6198
47.8,2390.0,20.3522
47.9,2395.0,20.0852
48.0,2400.0,19.8166
48.1,2405.0,19.5487
48.2,2410.0,19.283
48.3,2415.0,19.0186
48.4,2420.0,18.7551
48.5,2425.0,18.4923
48.6,2430.0,18.2299
48.7,2435.0,17.9685
48.8,2440.0,17.7087
48.9,2445.0,17.451
49.0,2450.0,17.194
49.1,2455.0,16.9379
49.2,2460.0,16.6836
49.3,2465.0,16.4307
49.4,2470.0,16.1792
49.5,2475.0,15.9292
49.6,2480.0,15.6806
49.7,2485.0,15.4324
49.8,2490.0,15.1858
49.9,2495.0,14.9416
50.0,2500.0,14.6975
50.1,2505.0,14.455
50.2,2510.0,14.2148
50.3,2515.0,13.9762
50.4,2520.0,13.7395
50.5,2525.0,13.505
50.6,2530.0,13.2725
50.7,2535.0,13.0415
50.8,2540.0,12.8125
50.9,2545.0,12.5846
51.0,2550.0,12.3588
51.1,2555.0,12.135
51.2,2560.0,11.9128
51.3,2565.0,11.6914
51.4,2570.0,11.4722
51.5,2575.0,11.2548
51.6,2580.0,11.0397
51.7,2585.0,10.8275
51.8,2590.0,10.6181
51.9,2595.0,10.4116
52.0,2600.0,10.2087
52.1,2605.0,10.0098
52.2,2610.0,9.81429
52.3,2615.0,9.62289
52.4,2620.0,9.43531
52.5,2625.0,9.25064
52.6,2630.0,9.0691
52.7,2635.0,8.89085
52.8,2640.0,8.71549
52.9,2645.0,8.54351
53.0,2650.0,8.37432
53.1,2655.0,8.20809
53.2,2660.0,8.04471
53.3,2665.0,7.88389
53.4,2670.0,7.7255
53.5,2675.0,7.57024
53.6,2680.0,7.41859
53.7,2685.0,7.26947
53.8,2690.0,7.1235
53.9,2695.0,6.97932
54.0,2700.0,6.83713
54.1,2705.0,6.69759
54.2,2710.0,6.56043
54.3,2715.0,6.42642
54.4,2720.0,6.29434
54.5,2725.0,6.16485
54.6,2730.0,6.03859
54.7,2735.0,5.91501
54.8,2740.0,5.79319
54.9,2745.0,5.67451
55.0,2750.0,5.55779
55.1,2755.0,5.44335
55.2,2760.0,5.33153
55.3,2765.0,5.22393
55.4,2770.0,5.12053
55.5,2775.0,5.02123
55.6,2780.0,4.92508
55.7,2785.0,4.83178
55.8,2790.0,4.74046
55.9,2795.0,4.65143
56.0,2800.0,4.56467
56.1,2805.0,4.4799
56.2,2810.0,4.39834
56.3,2815.0,4.31892
56.4,2820.0,4.24046
56.5,2825.0,4.16346
56.6,2830.0,4.08749
56.7,2835.0,4.01284
56.8,2840.0,3.94059
56.9,2845.0,3.87036
57.0,2850.0,3.8016
57.1,2855.0,3.7348
57.2,2860.0,3.66998
57.3,2865.0,3.60664
57.4,2870.0,3.54559
57.5,2875.0,3.48693
57.6,2880.0,3.42962
57.7,2885.0,3.37316
57.8,2890.0,3.31889
57.9,2895.0,3.26697
58.0,2900.0,3.21739
58.1,2905.0,3.1704
58.2,2910.0,3.1252
58.3,2915.0,3.08167
58.4,2920.0,3.03934
58.5,2925.0,2.99796
58.6,2930.0,2.95756
58.7,2935.0,2.91848
58.8,2940.0,2.88077
58.9,2945.0,2.84368
59.0,2950.0,2.80754
59.1,2955.0,2.77237
59.2,2960.0,2.73827
59.3,2965.0,2.70577
59.4,2970.0,2.67492
59.5,2975.0,2.64565
59.6,2980.0,2.61751
59.7,2985.0,2.59047
59.8,2990.0,2.5645
59.9,2995.0,2.53887
60.0,3000.0,2.51354
60.1,3005.0,2.48882
60.2,3010.0,2.4647
60.3,3015.0,2.44074
60.4,3020.0,2.41716
60.5,3025.0,2.39405
60.6,3030.0,2.37137
60.7,3035.0,2.34939
60.8,3040.0,2.32741
60.9,3045.0,2.3058
61.0,3050.0,2.28436
61.1,3055.0,2.26328
61.2,3060.0,2.24263
61.3,3065.0,2.22244
61.4,3070.0,2.20278
61.5,3075.0,2.1836
61.6,3080.0,2.16465
61.7,3085.0,2.14637
61.8,3090.0,2.12871
61.9,3095.0,2.1116
62.0,3100.0,2.0944
62.1,3105.0,2.07772
62.2,3110.0,2.06156
62.3,3115.0,2.0458
62.4,3120.0,2.03037
62.5,3125.0,2.01545
62.6,3130.0,2.00092
62.7,3135.0,1.98651
62.8,3140.0,1.97228
62.9,3145.0,1.95822
63.0,3150.0,1.94426
63.1,3155.0,1.93039
63.2,3160.0,1.91653
63.3,3165.0,1.90285
63.4,3170.0,1.88942
63.5,3175.0,1.87607
63.6,3180.0,1.86283
63.7,3185.0,1.84965
63.8,3190.0,1.83666
63.9,3195.0,1.82395
64.0,3200.0,1.81136
64.1,3205.0,1.79897
64.2,3210.0,1.78681
64.3,3215.0,1.77476
64.4,3220.0,1.76289
64.5,3225.0,1.75135
64.6,3230.0,1.74002
64.7,3235.0,1.72876
64.8,3240.0,1.71766
64.9,3245.0,1.70653
65.0,3250.0,1.69554
65.1,3255.0,1.68456
65.2,3260.0,1.67358
65.3,3265.0,1.66268
65.4,3270.0,1.65188
65.5,3275.0,1.64117
65.6,3280.0,1.6306
65.7,3285.0,1.62
65.8,3290.0,1.60931
65.9,3295.0,1.59861
66.0,3300.0,1.58803
66.1,3305.0,1.57751
66.2,3310.0,1.56698
66.3,3315.0,1.55642
66.4,3320.0,1.54606
66.5,3325.0,1.53583
66.6,3330.0,1.52568
66.7,3335.0,1.51572
66.8,3340.0,1.50592
66.9,3345.0,1.49623
67.0,3350.0,1.48659
67.1,3355.0,1.47702
67.2,3360.0,1.46753
67.3,3365.0,1.45807
67.4,3370.0,1.44861
67.5,3375.0,1.4391
67.6,3380.0,1.42952
67.7,3385.0,1.41994
67.8,3390.0,1.41035
67.9,3395.0,1.40078
68.0,3400.0,1.39112
68.1,3405.0,1.38143
68.2,3410.0,1.37173
68.3,3415.0,1.36197
68.4,3420.0,1.35228
68.5,3425.0,1.34261
68.6,3430.0,1.33312
68.7,3435.0,1.32378
68.8,3440.0,1.31455
68.9,3445.0,1.30548
69.0,3450.0,1.2965
69.1,3455.0,1.28756
69.2,3460.0,1.27873
69.3,3465.0,1.27002
69.4,3470.0,1.26135
69.5,3475.0,1.25275
69.6,3480.0,1.24425
69.7,3485.0,1.2358
69.8,3490.0,1.22737
69.9,3495.0,1.21901
70.0,3500.0,1.2107
70.1,3505.0,1.20239
70.2,3510.0,1.19407
70.3,3515.0,1.18578
70.4,3520.0,1.17746
70.5,3525.0,1.16912
70.6,3530.0,1.16078
70.7,3535.0,1.15246
70.8,3540.0,1.14431
70.9,3545.0,1.13617
71.0,3550.0,1.1281
71.1,3555.0,1.12003
71.2,3560.0,1.112
71.3,3565.0,1.104
71.4,3570.0,1.096
71.5,3575.0,1.08804
71.6,3580.0,1.0803
71.7,3585.0,1.0727
71.8,3590.0,1.06516
71.9,3595.0,1.05763
72.0,3600.0,1.05014
72.1,3605.0,1.04269
72.2,3610.0,1.03529
72.3,3615.0,1.02801
72.4,3620.0,1.02074
72.5,3625.0,1.01341
72.6,3630.0,1.00612
72.7,3635.0,0.998854
72.8,3640.0,0.991671
72.9,3645.0,0.984559
73.0,3650.0,0.977437
73.1,3655.0,0.970351
73.2,3660.0,0.963196
73.3,3665.0,0.955913
73.4,3670.0,0.948511
73.5,3675.0,0.941027
73.6,3680.0,0.933493
73.7,3685.0,0.925949
73.8,3690.0,0.918325
73.9,3695.0,0.910617
74.0,3700.0,0.902822
74.1,3705.0,0.895
74.2,3710.0,0.887203
74.3,3715.0,0.879366
74.4,3720.0,0.871474
74.5,3725.0,0.863595
74.6,3730.0,0.855721
74.7,3735.0,0.847847
74.8,3740.0,0.839955
74.9,3745.0,0.832052
75.0,3750.0,0.824161
75.1,3755.0,0.816378
75.2,3760.0,0.808589
75.3,3765.0,0.800935
75.4,3770.0,0.793382
75.5,3775.0,0.785872
75.6,3780.0,0.778372
75.7,3785.0,0.770955
75.8,3790.0,0.763518
75.9,3795.0,0.756067
76.0,3800.0,0.748572
76.1,3805.0,0.741042
76.2,3810.0,0.733493
76.3,3815.0,0.725944
76.4,3820.0,0.718439
76.5,3825.0,0.711049
76.6,3830.0,0.703784
76.7,3835.0,0.696573
76.8,3840.0,0.689409
76.9,3845.0,0.682336
77.0,3850.0,0.675192
77.1,3855.0,0.668096
77.2,3860.0,0.661111
77.3,3865.0,0.65427
77.4,3870.0,0.647677
77.5,3875.0,0.641291
77.6,3880.0,0.634822
77.7,3885.0,0.628321
77.8,3890.0,0.621843
77.9,3895.0,0.61543
78.0,3900.0,0.608962
78.1,3905.0,0.602332
78.2,3910.0,0.595584
78.3,3915.0,0.588741
78.4,3920.0,0.581831
78.5,3925.0,0.5749
78.6,3930.0,0.567911
78.7,3935.0,0.560782
78.8,3940.0,0.553716
78.9,3945.0,0.546675
79.0,3950.0,0.539584
79.1,3955.0,0.532361
79.2,3960.0,0.525208
79.3,3965.0,0.518077
79.4,3970.0,0.510918
79.5,3975.0,0.503627
79.6,3980.0,0.49632
79.7,3985.0,0.48913
79.8,3990.0,0.481954
79.9,3995.0,0.474749
80.0,4000.0,0.467401
80.1,4005.0,0.459924
80.2,4010.0,0.452427
80.3,4015.0,0.444969
80.4,4020.0,0.437402
80.5,4025.0,0.429858
80.6,4030.0,0.422298
80.7,4035.0,0.414776
80.8,4040.0,0.407299
80.9,4045.0,0.399833
81.0,4050.0,0.392348
81.1,4055.0,0.384852
81.2,4060.0,0.377315
81.3,4065.0,0.369855
81.4,4070.0,0.362711
81.5,4075.0,0.355576
81.6,4080.0,0.348316
81.7,4085.0,0.340913
81.8,4090.0,0.333386
81.9,4095.0,0.325892
82.0,4100.0,0.318409
82.1,4105.0,0.310723
82.2,4110.0,0.302918
82.3,4115.0,0.295163
82.4,4120.0,0.287377
82.5,4125.0,0.27934
82.6,4130.0,0.271367
82.7,4135.0,0.263385
82.8,4140.0,0.255333
82.9,4145.0,0.247268
83.0,4150.0,0.239239
83.1,4155.0,0.230883
83.2,4160.0,0.222292
83.3,4165.0,0.213791
83.4,4170.0,0.205343
83.5,4175.0,0.197042
83.6,4180.0,0.188991
83.7,4185.0,0.18107
83.8,4190.0,0.17345
83.9,4195.0,0.165856
84.0,4200.0,0.158759
84.1,4205.0,0.152069
84.2,4210.0,0.145468
84.3,4215.0,0.139038
84.4,4220.0,0.132737
84.5,4225.0,0.126288
84.6,4230.0,0.120073
84.7,4235.0,0.113984
84.8,4240.0,0.107963
84.9,4245.0,0.101943
85.0,4250.0,0.0960673
85.1,4255.0,0.0902878
85.2,4260.0,0.0845634
85.3,4265.0,0.07934
85.4,4270.0,0.0743899
85.5,4275.0,0.0695357
85.6,4280.0,0.0648948
85.7,4285.0,0.0604105
85.8,4290.0,0.0562017
85.9,4295.0,0.0522655
86.0,4300.0,0.0486262
86.1,4305.0,0.0452334
86.2,4310.0,0.0419027
86.3,4315.0,0.0388845
86.4,4320.0,0.0359575
86.5,4325.0,0.0334291
86.6,4330.0,0.0310405
86.7,4335.0,0.0287734
86.8,4340.0,0.0267716
86.9,4345.0,0.0249101
87.0,4350.0,0.0231793
87.1,4355.0,0.0216076
87.2,4360.0,0.0201738
87.3,4365.0,0.018922
87.4,4370.0,0.0176799
87.5,4375.0,0.0164471
87.6,4380.0,0.0153505
87.7,4385.0,0.0142366
87.8,4390.0,0.013211
87.9,4395.0,0.0122581
88.0,4400.0,0.0111485
88.1,4405.0,0.00976921
88.2,4410.0,0.00844514
88.3,4415.0,0.0074669
88.4,4420.0,0.00680769
88.5,4425.0,0.0062894
88.6,4430.0,0.0057711
88.7,4435.0,0.0053105
88.8,4440.0,0.00503813
88.9,4445.0,0.00479474
89.0,4450.0,0.00463664
89.1,4455.0,0.00450837
89.2,4460.0,0.00420828
89.3,4465.0,0.00372644
89.4,4470.0,0.00324459
89.5,4475.0,0.00276275
89.6,4480.0,0.0022809
89.7,4485.0,0.00179906
89.8,4490.0,0.00136267
89.9,4495.0,0.00102819
90.0,4500.0,0.000883279
90.1,4505.0,0.000738369
90.2,4510.0,0.00059346
90.3,4515.0,0.000448551
90.4,4520.0,0.000303641
90.5,4525.0,0.000158732
90.6,4530.0,1.38227e-05
90.7,4535.0,0.0
90.8,4540.0,0.0
90.9,4545.0,0.0
91.0,4550.0,0.0
91.1,4555.0,0.0
91.2,4560.0,0.0
91.3,4565.0,0.0
91.4,4570.0,0.0
91.5,4575.0,0.0
91.6,4580.0,0.0
91.7,4585.0,0.0
91.8,4590.0,0.0
91.9,4595.0,0.0
92.0,4600.0,0.0
92.1,4605.0,0.0
92.2,4610.0,0.0
92.3,4615.0,0.0
92.4,4620.0,0.0
92.5,4625.0,0.0
92.6,4630.0,0.0
92.7,4635.0,0.0
92.8,4640.0,0.0
92.9,4645.0,0.0
93.0,4650.0,0.0
93.1,4655.0,0.0
93.2,4660.0,0.0
93.3,4665.0,0.0
93.4,4670.0,0.0
93.5,4675.0,0.0
93.6,4680.0,0.0
93.7,4685.0,0.0
93.8,4690.0,0.0
93.9,4695.0,0.0
94.0,4700.0,0.0
94.1,4705.0,0.0
94.2,4710.0,0.0
94.3,4715.0,0.0
94.4,4720.0,0.0
94.5,4725.0,0.0
94.6,4730.0,0.0
94.7,4735.0,0.0
94.8,4740.0,0.0
94.9,4745.0,0.0
95.0,4750.0,0.0
95.1,4755.0,0.0
95.2,4760.0,0.0
95.3,4765.0,0.0
95.4,4770.0,0.0
95.5,4775.0,0.0
95.6,4780.0,0.0
95.7,4785.0,0.0
95.8,4790.0,0.0
95.9,4795.0,0.0
96.0,4800.0,0.0
96.1,4805.0,0.0
96.2,4810.0,0.0
96.3,4815.0,0.0
96.4,4820.0,0.0
96.5,4825.0,0.0
96.6,4830.0,0.0
96.7,4835.0,0.0
96.8,4840.0,0.0
96.9,4845.0,0.0
97.0,4850.0,0.0
97.1,4855.0,0.0
97.2,4860.0,0.0
97.3,4865.0,0.0
97.4,4870.0,0.0
97.5,4875.0,0.0
97.6,4880.0,0.0
97.7,4885.0,0.0
97.8,4890.0,0.0
97.9,4895.0,0.0
98.0,4900.0,0.0
98.1,4905.0,0.0
98.2,4910.0,0.0
98.3,4915.0,0.0
98.4,4920.0,0.0
98.5,4925.0,0.0
98.6,4930.0,0.0
98.7,4935.0,0.0
98.8,4940.0,0.0
98.9,4945.0,0.0
99.0,4950.0,0.0
99.1,4955.0,0.0
99.2,4960.0,0.0
99.3,4965.0,0.0
99.4,4970.0,0.0
99.5,4975.0,0.0
99.6,4980.0,0.0
99.7,4985.0,0.0
99.8,4990.0,0.0
99.9,4995.0,0.0
100.0,5000.0,0.0
100.1,5005.0,0.0
100.2,5010.0,0.0
100.3,5015.0,0.0
100.4,5020.0,0.0
100.5,5025.0,0.0
100.6,5030.0,0.0
100.7,5035.0,0.0
100.8,5040.0,0.0
100.9,5045.0,0.0
101.0,5050.0,0.0
101.1,5055.0,0.0
101.2,5060.0,0.0
101.3,5065.0,0.0
101.4,5070.0,0.0
101.5,5075.0,0.0
101.6,5080.0,0.0
101.7,5085.0,0.0
101.8,5090.0,0.0
101.9,5095.0,0.0
102.0,5100.0,0.0
102.1,5105.0,0.0
102.2,5110.0,0.0
102.3,5115.0,0.0
102.4,5120.0,0.0
102.5,5125.0,0.0
102.6,5130.0,0.0
